game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9,odds_api_id
187280,2026-09-19,2026-09-19 16:05:00,Baltimore Orioles,Milwaukee Brewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187280
187281,2026-09-19,2026-09-19 16:10:00,Tampa Bay Rays,Boston Red Sox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187281
187282,2026-09-19,2026-09-19 16:10:00,New York Mets,Philadelphia Phillies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187282
187283,2026-09-19,2026-09-19 18:10:00,Cleveland Guardians,Athletics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187283
187284,2026-09-19,2026-09-19 18:40:00,Cincinnati Reds,Chicago Cubs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187284
187285,2026-09-19,2026-09-19 18:40:00,Pittsburgh Pirates,Kansas City Royals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187285
187286,2026-09-19,2026-09-19 19:05:00,Texas Rangers,Toronto Blue Jays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187286
187287,2026-09-19,2026-09-19 19:10:00,Chicago White Sox,Detroit Tigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187287
187288,2026-09-19,2026-09-19 19:10:00,Houston Astros,Atlanta Braves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187288
187289,2026-09-19,2026-09-19 19:15:00,St. Louis Cardinals,Washington Nationals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187289
187290,2026-09-19,2026-09-19 20:10:00,Arizona Diamondbacks,New York Yankees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187290
187291,2026-09-19,2026-09-19 20:10:00,Colorado Rockies,Seattle Mariners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187291
187292,2026-09-19,2026-09-19 20:40:00,San Diego Padres,Miami Marlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187292
187293,2026-09-19,2026-09-19 21:10:00,Los Angeles Dodgers,San Francisco Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187293
187294,2026-09-19,2026-09-19 21:38:00,Los Angeles Angels,Minnesota Twins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187294
