game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9,odds_api_id
185731,2026-09-12,2026-09-12 13:10:00,Detroit Tigers,Colorado Rockies,1.58,2.38,8.5,1.93,1.85,,,,,,,,,,,,,,,,,,,,,,,,185731
185732,2026-09-12,2026-09-12 13:35:00,New York Yankees,New York Mets,1.55,2.62,8.0,1.9,1.97,,,,,,,,,,,,,,,,,,,,,,,,185732
185733,2026-09-12,2026-09-12 14:20:00,Chicago Cubs,Pittsburgh Pirates,1.85,2.09,9.0,1.9,1.99,,,,,,,,,,,,,,,,,,,,,,,,185733
185734,2026-09-12,2026-09-12 15:07:00,Toronto Blue Jays,Baltimore Orioles,1.87,1.93,8.5,1.95,1.83,,,,,,,,,,,,,,,,,,,,,,,,185734
185735,2026-09-12,2026-09-12 16:05:00,San Francisco Giants,San Diego Padres,2.43,1.63,8.0,1.92,1.95,,,,,,,,,,,,,,,,,,,,,,,,185735
185736,2026-09-12,2026-09-12 16:05:00,Washington Nationals,Los Angeles Angels,1.9,2.01,8.0,1.91,1.96,,,,,,,,,,,,,,,,,,,,,,,,185736
185737,2026-09-12,2026-09-12 16:10:00,Boston Red Sox,Kansas City Royals,1.53,2.68,8.5,1.92,1.95,,,,,,,,,,,,,,,,,,,,,,,,185737
185738,2026-09-12,2026-09-12 16:10:00,Miami Marlins,Los Angeles Dodgers,2.65,1.54,8.0,1.98,1.89,,,,,,,,,,,,,,,,,,,,,,,,185738
185739,2026-09-12,2026-09-12 16:10:00,Minnesota Twins,Cleveland Guardians,1.9,1.9,9.0,1.97,1.8,,,,,,,,,,,,,,,,,,,,,,,,185739
185740,2026-09-12,2026-09-12 18:10:00,Tampa Bay Rays,Houston Astros,1.71,2.27,8.0,1.93,1.94,,,,,,,,,,,,,,,,,,,,,,,,185740
185741,2026-09-12,2026-09-12 19:10:00,Milwaukee Brewers,Cincinnati Reds,1.53,2.5,8.5,1.93,1.85,,,,,,,,,,,,,,,,,,,,,,,,185741
185742,2026-09-12,2026-09-12 19:15:00,Atlanta Braves,Philadelphia Phillies,1.83,2.08,7.5,1.88,1.99,,,,,,,,,,,,,,,,,,,,,,,,185742
185743,2026-09-12,2026-09-12 19:15:00,St. Louis Cardinals,Chicago White Sox,1.93,1.98,8.5,1.99,1.88,,,,,,,,,,,,,,,,,,,,,,,,185743
185816,2026-09-12,2026-09-12 20:10:00,Arizona Diamondbacks,Texas Rangers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185816
185817,2026-09-12,2026-09-12 21:40:00,Athletics,Seattle Mariners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185817
