game_id,game_date,start_time_et,home_team,away_team,moneyline_home,moneyline_away,total_line,over_odds,under_odds,home_score,away_score,status,winner,total_result,home_1,away_1,home_2,away_2,home_3,away_3,home_4,away_4,home_5,away_5,home_6,away_6,home_7,away_7,home_8,away_8,home_9,away_9
178830,2026-05-26,2026-05-26 18:10:00,Cleveland Guardians,Washington Nationals,1.77,2.20,7.5,2.01,1.88,,,,,,,,,,,,,,,,,,,,,,,
178834,2026-05-26,2026-05-26 18:35:00,Baltimore Orioles,Tampa Bay Rays,2.01,1.92,8.5,1.9,1.99,,,,,,,,,,,,,,,,,,,,,,,
178825,2026-05-26,2026-05-26 18:40:00,Pittsburgh Pirates,Chicago Cubs,1.78,2.18,8.0,1.92,1.97,,,,,,,,,,,,,,,,,,,,,,,
178829,2026-05-26,2026-05-26 18:40:00,Detroit Tigers,Los Angeles Angels,1.78,2.19,8.5,1.84,2.06,,,,,,,,,,,,,,,,,,,,,,,
178833,2026-05-26,2026-05-26 18:45:00,Boston Red Sox,Atlanta Braves,1.95,1.97,8.0,1.91,1.98,,,,,,,,,,,,,,,,,,,,,,,
178822,2026-05-26,2026-05-26 19:07:00,Toronto Blue Jays,Miami Marlins,1.74,2.25,7.5,1.88,2.01,,,,,,,,,,,,,,,,,,,,,,,
178826,2026-05-26,2026-05-26 19:10:00,New York Mets,Cincinnati Reds,2.13,1.81,7.0,1.83,2.07,,,,,,,,,,,,,,,,,,,,,,,
178821,2026-05-26,2026-05-26 19:40:00,Milwaukee Brewers,St. Louis Cardinals,1.57,2.61,8.0,1.98,1.91,,,,,,,,,,,,,,,,,,,,,,,
178832,2026-05-26,2026-05-26 19:40:00,Chicago White Sox,Minnesota Twins,2.02,1.91,7.5,1.91,1.97,,,,,,,,,,,,,,,,,,,,,,,
178835,2026-05-26,2026-05-26 19:40:00,Kansas City Royals,New York Yankees,2.79,1.51,8.5,1.86,2.03,,,,,,,,,,,,,,,,,,,,,,,
178823,2026-05-26,2026-05-26 20:05:00,Texas Rangers,Houston Astros,1.75,2.22,8.5,2.01,1.87,,,,,,,,,,,,,,,,,,,,,,,
178827,2026-05-26,2026-05-26 21:40:00,San Diego Padres,Philadelphia Phillies,1.85,2.07,7.5,1.87,2.0,,,,,,,,,,,,,,,,,,,,,,,
178831,2026-05-26,2026-05-26 21:40:00,Athletics,Seattle Mariners,2.02,1.88,9.5,1.97,1.89,,,,,,,,,,,,,,,,,,,,,,,
178824,2026-05-26,2026-05-26 21:45:00,San Francisco Giants,Arizona Diamondbacks,1.92,1.99,8.0,1.93,1.93,,,,,,,,,,,,,,,,,,,,,,,
178828,2026-05-26,2026-05-26 22:10:00,Los Angeles Dodgers,Colorado Rockies,1.44,2.98,9.0,2.03,1.85,,,,,,,,,,,,,,,,,,,,,,,
